,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
,RF_AISM_VUB_BM08_R2.dat,RF_BISI_LBL1KM_1KM_BM08_R2.dat,RF_BISI_LBL1KM_BM08_R2.dat,RF_CISM_NCA_BM08_R2.dat,RF_FETI_VUB_BM08_R2.dat,RF_GRIS_LSC_BM08_R2.dat,RF_IMAU_VUB_BM08_R2.dat,RF_ISSM_JPL_BM08_R2.dat,RF_ISSM_UCI_BM08_R2.dat,RF_MALI_LAN_BM08_R2.dat,RF_PISM_AWI_BM08_R2.dat,RF_PISM_DMI_BM08_R2.dat,RF_PISM_PIK_BM08_R2.dat,RF_PISM_VUW_BM08_R2.dat,RF_PS3D_PSU_BM08_R2.dat,RF_SICO_UHO_BM08_R2.dat,RF_UA_UNN_BM08_R2.dat
2010,5E-05,0.000136234,0.000123827,6.2611E-05,5.625E-05,0.000157548,0.00011625,8.12947E-05,0.000130679,9.31428E-05,0.000142101,0.000211914,0.000315691,0.00011525,8.75E-05,0.000375748,0.000126315
2011,6.25E-05,0.00012916,0.000119027,6.18477E-05,0.00026,-0.000157548,0.000144375,7.90153E-05,0.000117003,9.38686E-05,0.000136581,-0.000326813,0.000241593,0.000112535,8.75E-05,0.000381947,0.000126035
2012,6.25E-05,0.000152285,0.000160959,6.33746E-05,0.00041,9.45291E-05,0.000129125,3.57088E-05,0.000141316,9.35581E-05,0.000109917,0.000501997,0.000177256,0.000112535,8.75E-05,0.000369549,0.000125753
2013,7.5E-05,0.000189625,0.000141833,5.95571E-05,0.00029375,0.000157548,0.000127625,6.68592E-05,0.000137517,9.26116E-05,0.000110739,-0.000474741,0.000146904,0.000112535,8.75E-05,0.000378609,0.000125467
2014,7.5E-05,0.000122179,0.0001696,6.03204E-05,0.0001625,0.000252078,9.5E-05,9.11714E-05,7.06576E-05,9.34028E-05,0.000121215,0.000871492,0.000171921,0.000112535,7.5E-05,0.00039196,0.000125179
2015,7.5E-05,0.000107455,0.000139574,6.10836E-05,0.00019625,3.15097E-05,0.000109375,8.81325E-05,0.000132198,9.43746E-05,0.000125292,0.001051459,0.000177763,0.000112535,8.75E-05,0.000391006,0.000124888
2016,8.75E-05,0.000137806,0.000133168,5.72661E-05,0.0004775,0.000157548,0.00011175,4.55859E-05,0.000131439,9.65319E-05,0.000118681,0.000313077,0.000129927,0.000168745,7.5E-05,0.000399113,0.000124595
2017,8.75E-05,0.000145936,0.000108252,6.10841E-05,-0.0001375,9.45291E-05,0.000110875,8.7373E-05,0.000135997,9.78233E-05,9.71516E-05,-0.000345835,0.000107531,0.000168745,7.5E-05,0.000384331,0.0001243
2018,7.5E-05,0.000177087,0.000161204,5.95567E-05,8.75E-06,0.000157548,0.000105625,8.88919E-05,0.000125361,9.98463E-05,0.000125267,0.000365151,9.57699E-05,0.000168745,8.75E-05,0.000370502,0.000124003
2019,5E-05,5.77203E-05,0.000158556,5.95571E-05,-4.25E-05,0.000157548,0.000106375,7.21775E-05,0.000103328,0.000100843,0.000119291,4.25896E-05,0.000205693,0.000168745,7.5E-05,0.000384808,0.000123705
2020,7.5E-05,0.000173469,0.000135467,5.80298E-05,0.00031625,0.000189058,0.000110875,3.87477E-05,0.00012916,0.000102305,9.44147E-05,0.00039874,0.00021534,0.000168745,7.5E-05,0.000385761,0.000123405
2021,7.5E-05,0.000165946,0.00019588,6.10841E-05,0.0005475,3.15097E-05,0.00011325,8.20546E-05,0.000134477,0.000102525,9.40254E-05,5.47309E-06,0.000213871,0.000128378,5E-05,0.00039196,0.000123105
2022,6.25E-05,0.000108897,0.000110858,6.03204E-05,0.0002125,0.000126039,0.00011475,7.59764E-05,0.000136757,0.00010274,0.000112721,0.000156017,0.000163418,0.000128378,7.5E-05,0.00039959,0.000122803
2023,6.25E-05,0.000179574,0.000157284,5.8793E-05,0.0002025,-6.30194E-05,0.00011625,9.34508E-05,0.000132958,0.0001041,0.00012857,0.000266847,0.000166086,0.000128378,7.5E-05,0.000410557,0.000122501
2024,7.5E-05,8.49047E-05,0.000175735,6.03208E-05,0.00022,0.000126039,0.000111625,6.98981E-05,0.000126881,0.000102775,0.000113561,0.000467345,0.000219148,0.000128378,0.0000625,0.000428677,0.000122199
2025,5E-05,0.000170087,9.15436E-05,5.72666E-05,0.00026875,6.30194E-05,0.00011025,8.58535E-05,0.000135237,0.000104436,0.000109232,-0.000234623,0.000238824,0.000128378,0.0000625,0.000421047,0.000121897
2026,7.5E-05,0.000184906,0.000181084,5.8793E-05,0.00020375,3.15097E-05,0.000110125,8.66121E-05,0.00012916,0.000107273,0.000121041,0.000510421,0.000256275,0.000127389,7.5E-05,0.000419617,0.000121595
2027,6.25E-05,0.000122053,0.000148745,5.72661E-05,0.000175,0.000283587,0.000110875,8.5094E-05,0.000124601,0.000104685,0.000115028,0.000353335,0.000250992,0.000127389,7.5E-05,0.000413418,0.000121293
2028,6.25E-05,0.000113652,0.000166066,5.80298E-05,0.00029875,0.000315097,9.875E-05,8.05343E-05,0.000137517,0.000104959,0.000126239,-2.59655E-05,0.00030199,0.000127389,7.5E-05,0.00041008,0.000120993
2029,6.25E-05,0.00015777,0.000169319,5.80298E-05,0.0002875,0.000126039,8.975E-05,8.05352E-05,0.000116243,0.00010594,0.000118653,-0.00037739,0.000286473,0.000127389,8.75E-05,0.0004282,0.000120693
2030,7.5E-05,0.000141424,0.000128326,5.95571E-05,-7.5E-06,0.000157548,8.9625E-05,7.82553E-05,0.000126881,0.000108004,0.000134749,0.000194903,0.000300629,0.000127389,8.75E-05,0.000420094,0.000120394
2031,7.5E-05,0.000171593,0.00018557,6.03208E-05,0.00017125,0.000283587,8.8125E-05,8.6613E-05,0.000123842,0.000108198,8.95897E-05,2.43963E-05,0.000247419,0.00011682,1E-04,0.000425816,0.000120097
2032,8.75E-05,0.000137878,0.000205686,5.80288E-05,0.0002925,6.30194E-05,9.1125E-05,7.82553E-05,0.000132958,0.000109133,0.000104539,0.000575172,0.000253431,0.00011682,1E-04,0.000432491,0.000119801
2033,1E-04,0.000157547,0.000104833,6.10845E-05,0.00021375,0.000220568,9.125E-05,9.34508E-05,0.000133718,0.00010985,9.78253E-05,3.38716E-05,0.000265787,0.00011682,1E-04,0.000415802,0.000119507
2034,7.5E-05,0.000136625,0.000183111,6.18473E-05,0.000155,3.15097E-05,9.1125E-05,8.43341E-05,0.000123841,0.000110548,9.59227E-05,-0.000507793,0.00021231,0.00011682,1E-04,0.00042963,0.000119216
2035,5E-05,0.000147493,0.000166477,6.33746E-05,0.00028,0.000252078,9.275E-05,7.14175E-05,0.000101808,0.00011237,0.000101534,0.0008569,0.00017722,0.00011682,0.000125,0.000450134,0.000118927
2036,7.5E-05,0.000179471,0.000170429,6.10836E-05,0.0001175,6.30194E-05,9.4125E-05,8.43341E-05,0.000132198,0.000112343,0.000132923,0.000196521,0.000187018,9.327E-05,0.000125,0.000435829,0.00011864
2037,5E-05,0.000188585,0.000196513,6.03208E-05,0.00019,0.000157548,9.5E-05,9.49698E-05,0.000132958,0.00011349,0.000116726,0.000227292,0.000192269,9.327E-05,0.0001125,0.000427723,0.000118357
2038,7.5E-05,0.000116199,0.000147518,6.18482E-05,0.00021125,0.000189058,9.725E-05,8.43341E-05,9.57306E-05,0.00011494,0.000100946,-0.000379757,0.000224404,9.327E-05,0.000125,0.00041151,0.000118077
2039,8.75E-05,0.000188737,0.000171562,6.49011E-05,0.000245,9.45291E-05,9.875E-05,7.52164E-05,0.00012764,0.000111598,0.000101861,0.001255505,0.000131918,9.327E-05,0.000125,0.000409126,0.0001178
2040,6.25E-05,0.000125434,0.000169481,6.49011E-05,5.25E-05,9.45291E-05,0.00010025,9.04119E-05,0.000134478,0.000113548,6.39399E-05,-0.000289865,0.000209306,9.327E-05,0.000125,0.000420094,0.000117527
2041,8.75E-05,0.000139049,0.000184077,6.18482E-05,0.000305,0.000189058,0.000102625,7.59764E-05,9.11709E-05,0.000115022,0.000122405,0.000321232,0.000279933,0.0001362,0.000125,0.000432014,0.000117257
2042,6.25E-05,0.00016965,0.000146287,6.2611E-05,0.00018125,-3.15097E-05,0.000104875,7.97752E-05,-0.000101808,0.000115051,0.00011369,-0.000545546,0.00036377,0.0001362,0.000125,0.00043726,0.000116992
2043,5E-05,0.000154874,0.000215135,6.64284E-05,0.00016,3.15097E-05,0.000107875,8.88919E-05,0.000117763,0.000115769,0.000105267,-1.89151E-05,0.000223412,0.0001362,0.0001375,0.000425816,0.000116731
2044,6.25E-05,0.00014872,0.000165746,6.64294E-05,6.25E-06,0.000126039,0.000110875,9.19309E-05,0.000131438,0.000117171,7.98524E-05,0.000572194,0.000163623,0.0001362,0.000125,0.000417709,0.000116475
2045,6.25E-05,0.000113544,0.000152863,6.49011E-05,0.0001775,-6.30194E-05,0.000114,4.63454E-05,0.000115484,0.000116504,7.57508E-05,-0.00024166,0.000223733,0.0001362,0.0001125,0.000406265,0.000116224
2046,8.75E-05,0.000191231,0.000152997,6.41383E-05,0.00037875,6.30194E-05,0.00012,7.44574E-05,0.000126121,0.000115991,0.000133151,0.000521602,0.000237739,0.000120888,0.000125,0.0004282,0.000115978
2047,6.25E-05,0.00015164,0.000195763,6.26119E-05,0.0002525,0.000157548,0.000101125,8.20542E-05,0.000127641,0.000118126,8.83962E-05,-0.001115608,0.000261959,0.000120888,8.75E-05,0.000430107,0.000115737
2048,6.25E-05,0.000129724,0.000174772,6.18473E-05,6.75E-05,3.15097E-05,0.00010325,7.67363E-05,0.000124601,0.000118869,0.000100706,0.001023717,0.000247374,0.000120888,0.0001125,0.000427246,0.000115502
2049,5E-05,0.000187306,0.000189779,6.41374E-05,0.0001725,6.30194E-05,0.000105625,8.5853E-05,0.000132198,0.000121857,0.000103977,0.000375693,0.000255807,0.000120888,1E-04,0.000431538,0.000115273
2050,6.25E-05,0.000129243,0.000200742,6.18482E-05,0.00019625,6.30194E-05,0.000110125,8.28141E-05,0.000117764,0.000121444,7.90283E-05,0.000838441,0.000183326,0.000120888,0.0001125,0.000425816,0.000115049
2051,7.5E-05,0.000144316,0.000177563,6.4902E-05,0.00014875,-3.15097E-05,0.0001155,8.12942E-05,0.000108645,0.00011996,0.000115251,0.000698371,0.000234821,0.000126009,0.0001375,0.000415802,0.000114833
2052,6.25E-05,0.000168218,0.000188399,6.71921E-05,0.00016125,0.000126039,0.00011925,7.44564E-05,-7.59959E-07,0.000118859,0.000115623,0.000294579,0.000230822,0.000126009,0.000125,0.000419617,0.000114622
2053,7.5E-05,0.000173584,0.000194166,6.79558E-05,0.00026375,3.15097E-05,0.000123875,8.28141E-05,0.000127641,0.000118328,0.000108772,-0.000382992,0.000260441,0.000126009,0.0001375,0.00041008,0.000114419
2054,7.5E-05,0.000217646,0.000150112,6.56657E-05,0.0001575,0.000157548,0.000126875,3.72287E-05,7.29356E-05,0.000119296,7.98861E-05,9.43536E-05,0.000288501,0.000126009,0.0001375,0.00040102,0.000114223
2055,6.25E-05,0.000147897,0.000200001,6.71921E-05,0.00013,3.15097E-05,0.000127625,9.49707E-05,5.5464E-05,0.000122661,8.47737E-05,-0.00034339,0.000273737,0.000126009,0.000125,0.000417709,0.000114034
2056,5E-05,0.00016504,0.000215063,6.4902E-05,0.0001525,3.15097E-05,0.00011175,6.38198E-05,0.00012688,0.000125906,7.72581E-05,0.000848028,0.000216831,6.75365E-05,0.0001375,0.000406742,0.000113852
2057,6.25E-05,0.000139859,0.000194061,6.49011E-05,0.00036375,-3.15097E-05,8.9625E-05,8.96519E-05,0.000107126,0.0001298,0.000104838,0.000151537,0.000206654,6.75365E-05,0.000125,0.000405788,0.000113679
2058,5E-05,0.00017883,0.000187633,6.71921E-05,0.000275,0.000126039,8.275E-05,9.04119E-05,0.000132199,0.000131549,0.000122146,-0.000343478,0.000201862,6.75365E-05,0.000125,0.000413895,0.000113514
2059,7.5E-05,0.000169841,0.000223049,6.64294E-05,0.0002625,6.30194E-05,0.0001095,8.50931E-05,0.000115484,0.000137382,9.42263E-05,0.000990034,0.000226362,6.75365E-05,1E-04,0.000406742,0.000113357
2060,6.25E-05,0.000175144,0.000215013,6.49011E-05,0.000235,0.000126039,0.00010325,9.04119E-05,0.000104086,0.000138148,0.000134027,-0.000264474,0.00012368,6.75365E-05,0.0001125,0.000403404,0.000113208
2061,7.5E-05,0.000222818,0.000150698,6.26119E-05,0.00016375,3.15097E-05,0.000107875,8.50931E-05,7.06576E-05,0.000140832,0.000100681,-0.000185153,0.000143474,7.62352E-05,0.0001125,0.000403881,0.000113068
2062,7.5E-05,0.000164359,0.000216411,6.18482E-05,0.00015875,-6.30194E-05,0.000111,8.05352E-05,0.000113206,0.000138992,8.6129E-05,0.000109385,0.000178085,7.62352E-05,1E-04,0.000411034,0.000112938
2063,8.75E-05,0.000194228,0.000213761,6.18463E-05,0.00013875,9.45291E-05,0.000114625,8.35741E-05,0.000112444,0.000141603,8.61615E-05,0.000407518,0.000148061,7.62352E-05,0.0001,0.000398636,0.000112816
2064,5E-05,0.000215112,0.00018528,5.95571E-05,0.0001275,0.000189058,0.000117875,7.52164E-05,-2.20332E-05,0.000142555,8.19313E-05,6.234E-05,0.000195395,7.62352E-05,0.0001125,0.000404835,0.000112705
2065,6.25E-05,0.000169342,0.000205294,6.33746E-05,0.0003175,-6.30194E-05,0.00012,9.34508E-05,0.0001284,0.000147765,0.000129839,0.000360064,0.000195363,7.62352E-05,8.75E-05,0.000393391,0.000112603
2066,8.75E-05,0.000209631,0.000194359,6.41383E-05,0.00016375,-6.30194E-05,0.00012225,8.12942E-05,0.000124602,0.000157101,0.000101284,-0.000632844,0.000108024,0.000104561,1E-04,0.000391006,0.000112511
2067,7.5E-05,0.000202511,0.000197177,6.41383E-05,0.00033625,6.30194E-05,0.000125375,8.43341E-05,0.000113964,0.000157114,0.000152983,0.000443491,0.000115857,0.000104561,1E-04,0.000397682,0.000112429
2068,5E-05,0.000166456,0.000214741,6.41383E-05,0.00020625,3.15097E-05,0.0001285,6.00209E-05,0.000110926,0.00015983,0.000136901,0.000896775,0.000208515,0.000104561,1E-04,0.000409603,0.000112358
2069,6.25E-05,0.000257559,0.000139611,6.18473E-05,9.875E-05,6.30194E-05,0.000132125,8.6613E-05,9.34508E-05,0.000160601,0.00014382,0.000287316,0.000161726,0.000104561,8.75E-05,0.000405788,0.000112298
2070,7.5E-05,0.000168762,0.00025437,6.10845E-05,0.0001525,-6.30194E-05,0.000136,7.82553E-05,0.0001284,0.000157592,7.93542E-05,0.000208438,0.000138392,0.000104561,0.0001125,0.000397205,0.000112249
2071,6.25E-05,0.000222966,0.000181479,6.41383E-05,0.00016,-3.15097E-05,0.0001405,6.00219E-05,0.0001284,0.000159984,0.000136078,-0.000730598,0.000111673,0.000129335,0.0001125,0.000401497,0.000112211
2072,6.25E-05,0.0001491,0.000184507,6.41374E-05,0.0002275,-0.000157548,0.000145125,8.5853E-05,0.000120042,0.000158438,0.000135486,0.000333529,0.000151951,0.000129335,1E-04,0.000403404,0.000112184
2073,6.25E-05,0.000233649,0.00019097,6.2611E-05,4.5E-05,-0.000157548,0.0001345,9.26908E-05,0.000104848,0.000159378,0.000135261,8.15382E-05,0.000150002,0.000129335,0.0001125,0.000401497,0.000112169
2074,6.25E-05,0.000153816,0.000204419,6.33746E-05,0.00033125,-0.000157548,0.00013,8.12942E-05,0.000129919,0.000158361,0.000136276,0.001504023,0.000155391,0.000129335,1E-04,0.000414371,0.000112167
2075,5E-05,0.000212557,0.000225727,6.18482E-05,2.75E-05,-0.000220568,0.0001375,5.31878E-06,0.000131439,0.000159649,0.000152328,-0.000850156,0.000129378,0.000129335,1E-04,0.000414371,0.000112176
2076,7.5E-05,0.000220798,0.00020062,6.10836E-05,0.00017125,3.15097E-05,0.000117,8.43341E-05,0.000131438,0.000159897,0.000155963,-3.63241E-05,0.000133922,0.000117594,0.000125,0.000426292,0.000112198
2077,7.5E-05,0.000184531,0.000197858,6.56657E-05,0.0002025,0.000126039,0.000111625,8.12942E-05,0.000103328,0.000156609,0.000151231,0.000228896,0.000160474,0.000117594,0.0001125,0.000433922,0.000112233
2078,5E-05,0.000175839,0.000217629,6.71912E-05,0.0001425,-9.45291E-05,0.00011325,9.87696E-05,0.000132957,0.000156814,0.000145004,0.000710623,0.000169244,0.000117594,0.0001125,0.000412941,0.000112281
2079,6.25E-05,0.000210227,0.000189157,6.71931E-05,5.75E-05,-0.000220568,0.000117,7.97743E-05,0.000129919,0.00015733,0.000143237,-0.000718591,0.000232027,0.000117594,0.0001125,0.000431538,0.000112342
2080,1E-04,0.000180573,0.0002217,6.71921E-05,0.0003825,3.15097E-05,0.00012075,8.43341E-05,0.000135239,0.000155698,0.000152478,0.000504554,0.000267154,0.000117594,1E-04,0.000436306,0.000112417
2081,8.75E-05,0.000230174,0.000195746,6.33746E-05,0.00016375,0,0.000123875,9.19309E-05,0.000132198,0.00015767,0.000133025,-1.51641E-05,0.000175794,0.000160452,1E-04,0.000434875,0.000112505
2082,7.5E-05,0.000193551,0.000199364,6.71921E-05,0.00013375,0.000157548,0.0001215,8.20551E-05,0.000131439,0.000156137,0.000132239,0.0004179,0.000185329,0.000160452,0.0001125,0.000424385,0.000112607
2083,6.25E-05,0.000228522,0.000216614,6.87204E-05,0.00013625,0,0.000123875,9.42098E-05,0.00012536,0.000159453,0.000138803,5.52426E-05,0.000238638,0.000160452,8.75E-05,0.000436306,0.000112724
2084,8.75E-05,0.000140122,0.000214038,7.02459E-05,0.00026,3.15097E-05,0.000145125,7.67363E-05,3.03984E-06,0.000158492,0.00016297,-0.000652145,0.000199471,0.000160452,7.5E-05,0.000444412,0.000112855
2085,7.5E-05,0.000225868,0.000224445,7.02469E-05,0.0001575,-9.45291E-05,0.00011325,8.50931E-05,0.000117004,0.000160174,0.000137059,0.001301625,0.000193389,0.000160452,8.75E-05,0.000450134,0.000113001
2086,6.25E-05,0.000184734,0.000227482,7.10096E-05,0.0001175,0.000126039,0.000114625,9.19318E-05,0.000104846,0.000160776,0.000141894,0.000353042,0.000141401,0.000124833,0.0000625,0.000453949,0.000113161
2087,6.25E-05,0.000247957,0.000210261,7.17733E-05,0.00026625,-0.000126039,0.000125375,9.19309E-05,0.000131439,0.000161788,0.00014489,-0.000358962,0.000208598,0.000124833,7.5E-05,0.000435829,0.000113338
2088,7.5E-05,0.000170959,0.000235249,6.94841E-05,0.00019875,-3.15097E-05,0.000119375,5.54631E-05,0.000110166,0.000164361,0.000128726,0.000557526,0.000186146,0.000124833,7.5E-05,0.000425339,0.000113529
2089,8.75E-05,0.000212739,0.00019061,7.02459E-05,0.00015125,-3.15097E-05,0.00012225,0.000102567,0.00012764,0.000166547,0.000171936,-0.000806873,0.000154012,0.000124833,0.0000625,0.000434399,0.000113736
2090,6.25E-05,0.000204852,0.00021271,6.87195E-05,0.00028375,6.30194E-05,0.000129875,4.78653E-05,0.0001284,0.000175951,0.000151398,0.000683481,0.000210259,0.000124833,7.5E-05,0.000437737,0.000113959
2091,6.25E-05,0.00023579,0.000297455,6.94832E-05,0.0001625,-6.30194E-05,0.000114,4.17866E-05,0.000107126,0.000188126,0.000130233,-0.000212928,0.000116253,0.000127616,5E-05,0.000424862,0.000114198
2092,6.25E-05,0.000243143,0.000230786,6.94823E-05,0.00014375,9.45291E-05,9.1125E-05,7.97752E-05,0.000123842,0.000194578,0.000187901,-0.000587714,0.000145564,0.000127616,7.5E-05,0.000431538,0.000114454
2093,7.5E-05,0.00019418,0.000293166,6.79567E-05,9.25E-05,0,9.05E-05,8.88929E-05,9.42107E-05,0.000196725,0.00016468,0.000491934,0.000131816,0.000127616,7.5E-05,0.000413895,0.000114726
2094,7.5E-05,0.000235776,0.000270126,6.79558E-05,0.00012,3.15097E-05,9.725E-05,7.90153E-05,4.33065E-05,0.000191091,0.00016704,-0.000524842,0.000217476,0.000127616,7.5E-05,0.00041914,0.000115015
2095,8.75E-05,0.000238253,0.000245039,7.02469E-05,0.00014875,-3.15097E-05,0.000101,8.43331E-05,0.00012536,0.000187101,0.000145721,0.000709102,0.000187202,0.000127616,7.5E-05,0.000432014,0.000115322
2096,8.75E-05,0.000231719,0.000246143,7.02459E-05,7.125E-05,0.000252078,0.000101875,9.87668E-06,0.000135999,0.00018484,0.000193665,0.00032212,0.000212237,0.000107208,7.5E-05,0.000432968,0.000115646
2097,8.75E-05,0.000207336,0.000294302,6.94832E-05,0.00023625,-6.30194E-05,0.00010475,8.7373E-05,9.49688E-05,0.000185377,0.000160174,0.000213502,0.000154266,0.000107208,7.5E-05,0.000439167,0.000115987
2098,6.25E-05,0.000291389,0.000266916,7.17742E-05,0.00021375,-3.15097E-05,0.000106375,0.000110925,0.000120804,0.000184386,0.000172996,-5.25608E-05,0.000159915,0.000107208,1E-04,0.000432491,0.000116347
2099,8.75E-05,0.000253228,0.000285079,7.02459E-05,-2.125E-05,-6.30194E-05,0.000109375,8.28141E-05,0.000160309,0.000183849,0.000191008,4.7406E-06,0.000189947,0.000107208,7.5E-05,0.000429153,0.000116725
2100,7.84582E-05,0.000237962,0.000259358,7.06774E-05,0.000159824,1.82417E-05,0.000110068,7.99115E-05,0.000126387,0.000183873,0.000175957,0.00023186,0.000186507,9.34876E-05,8.7875E-05,0.000432943,0.000116886
2101,7.87724E-05,0.000245765,0.000270365,6.99532E-05,0.000169922,1.3903E-05,0.000110615,8.02402E-05,0.00012769,0.000184347,0.000176911,0.000142498,0.000183913,9.99012E-05,8.34133E-05,0.000435064,0.000116867
2102,7.90862E-05,0.000243028,0.000267911,6.96678E-05,0.000149859,4.03176E-05,0.000111163,8.0568E-05,0.000128992,0.000185254,0.000177864,0.00014251,0.000184819,0.000104233,8.2062E-05,0.000437187,0.000116631
2103,7.94001E-05,0.000245107,0.000270391,6.98639E-05,0.000156586,4.08497E-05,0.000111707,8.08961E-05,0.000130292,0.00018616,0.000178815,0.000142479,0.00018571,0.000106631,8.45957E-05,0.000439306,0.000116214
2104,7.97145E-05,0.000244985,0.000271062,6.90168E-05,0.000159974,4.95801E-05,0.000112253,8.12251E-05,0.000131597,0.000187066,0.00017977,0.000142534,0.000186612,9.40399E-05,8.63704E-05,0.000441427,0.000115581
2105,8.00292E-05,0.00024587,0.000272397,6.83893E-05,0.000170077,5.04029E-05,0.000112799,8.15543E-05,0.000132902,0.000187972,0.000180724,0.000142514,0.000187512,0.000100874,8.72393E-05,0.000443548,0.000114765
