country,bge,rcp
SVK,-0.01113124530151488,NP-GMP-HighCH4
SVN,-0.007812240455978725,NP-GMP-HighCH4
SWE,-0.027253163757864685,NP-GMP-HighCH4
SYR,NaN,NP-GMP-HighCH4
TCD,0.00811614464582866,NP-GMP-HighCH4
TGO,0.0066197648525023745,NP-GMP-HighCH4
THA,0.004379043608782052,NP-GMP-HighCH4
TJK,-0.02358459833458637,NP-GMP-HighCH4
TKM,0.004892300459776733,NP-GMP-HighCH4
TLS,5.8314300829920285e-5,NP-GMP-HighCH4
TON,0.0380642963625768,NP-GMP-HighCH4
TTO,-0.0010360370855659884,NP-GMP-HighCH4
TUN,0.016820702696738188,NP-GMP-HighCH4
TUR,-0.002252675655679548,NP-GMP-HighCH4
TUV,0.05387814127409185,NP-GMP-HighCH4
TWN,NaN,NP-GMP-HighCH4
TZA,0.00751912095719387,NP-GMP-HighCH4
UGA,0.006889600129208029,NP-GMP-HighCH4
UKR,-0.007857249651279319,NP-GMP-HighCH4
URY,0.005048952181465616,NP-GMP-HighCH4
USA,-0.008756151000521406,NP-GMP-HighCH4
UZB,-0.0002917861293679769,NP-GMP-HighCH4
VEN,0.008305868165430885,NP-GMP-HighCH4
VNM,0.007211340168089553,NP-GMP-HighCH4
VUT,0.0028420879481920736,NP-GMP-HighCH4
WSM,0.0005647442803087266,NP-GMP-HighCH4
YEM,0.012550981288723229,NP-GMP-HighCH4
ZAF,0.006725638628674702,NP-GMP-HighCH4
ZMB,0.010974323908179207,NP-GMP-HighCH4
ZWE,0.011064795675635342,NP-GMP-HighCH4
globe,0.0026244029035518146,CP-GMP-HighCH4
AFG,0.0007442208170151954,CP-GMP-HighCH4
AGO,0.01018901732257027,CP-GMP-HighCH4
ALB,0.0005101495241972565,CP-GMP-HighCH4
AND,NaN,CP-GMP-HighCH4
ARE,0.012102297369727344,CP-GMP-HighCH4
ARG,0.0015697838373445183,CP-GMP-HighCH4
ARM,-0.014491092965188579,CP-GMP-HighCH4
ATG,0.03224405191776247,CP-GMP-HighCH4
AUS,0.014704881173476902,CP-GMP-HighCH4
AUT,-0.013498744624778958,CP-GMP-HighCH4
AZE,-0.0005801677914015757,CP-GMP-HighCH4
BDI,0.007992029141590695,CP-GMP-HighCH4
BEL,-0.0025821478139024245,CP-GMP-HighCH4
BEN,0.005176302385186293,CP-GMP-HighCH4
BFA,0.009887235204348865,CP-GMP-HighCH4
BGD,0.006994695040897225,CP-GMP-HighCH4
BGR,-0.003511176277359973,CP-GMP-HighCH4
BHR,0.024073977593509932,CP-GMP-HighCH4
BHS,0.017874800776122912,CP-GMP-HighCH4
BIH,-0.006579624830667541,CP-GMP-HighCH4
BLR,-0.014453413840359253,CP-GMP-HighCH4
BLZ,0.010076057719252685,CP-GMP-HighCH4
BMU,0.013619441809139543,CP-GMP-HighCH4
BOL,0.01637237014414583,CP-GMP-HighCH4
BRA,0.011024393887866912,CP-GMP-HighCH4
BRB,-0.001960270695988142,CP-GMP-HighCH4
BRN,-0.001417946238157941,CP-GMP-HighCH4
BTN,-0.0026807758391210745,CP-GMP-HighCH4
BWA,0.01500575373062163,CP-GMP-HighCH4
CAF,0.008614392710968533,CP-GMP-HighCH4
CAN,-0.05682171928891122,CP-GMP-HighCH4
CHE,-0.01523512224062984,CP-GMP-HighCH4
CHL,-0.0032218027407446836,CP-GMP-HighCH4
CHN,-0.009240500603199253,CP-GMP-HighCH4
CIV,0.004906428002727559,CP-GMP-HighCH4
CMR,0.013447344288485263,CP-GMP-HighCH4
COD,0.009350569172019707,CP-GMP-HighCH4
COG,0.007607368487280386,CP-GMP-HighCH4
COL,0.011941942574257292,CP-GMP-HighCH4
COM,-0.001332118010537009,CP-GMP-HighCH4
CPV,0.013524928762434163,CP-GMP-HighCH4
CRI,0.00475555008127948,CP-GMP-HighCH4
CUB,NaN,CP-GMP-HighCH4
CYP,0.0067721628906789455,CP-GMP-HighCH4
CZE,-0.009861000288500121,CP-GMP-HighCH4
DEU,-0.00606982711813997,CP-GMP-HighCH4
DJI,0.007132193814834764,CP-GMP-HighCH4
DMA,0.0355272072248356,CP-GMP-HighCH4
DNK,-0.0028431723076726145,CP-GMP-HighCH4
DOM,-9.237511882353999e-5,CP-GMP-HighCH4
DZA,0.018698783672681962,CP-GMP-HighCH4
ECU,0.00721979504104131,CP-GMP-HighCH4
EGY,0.01336257858889578,CP-GMP-HighCH4
ERI,0.014369214241578332,CP-GMP-HighCH4
ESH,NaN,CP-GMP-HighCH4
ESP,0.001700753531271637,CP-GMP-HighCH4
EST,-0.019251902880520033,CP-GMP-HighCH4
ETH,0.010480995799301507,CP-GMP-HighCH4
FIN,-0.035366188344874594,CP-GMP-HighCH4
FJI,0.0066962429758237185,CP-GMP-HighCH4
FRA,-0.002284115431496314,CP-GMP-HighCH4
FSM,0.18102641151504528,CP-GMP-HighCH4
GAB,0.0049806081061565255,CP-GMP-HighCH4
GBR,-0.0023756510673534903,CP-GMP-HighCH4
GEO,-0.010473440412807733,CP-GMP-HighCH4
GHA,0.00510174675948849,CP-GMP-HighCH4
GIN,0.007644050529629132,CP-GMP-HighCH4
GLP,NaN,CP-GMP-HighCH4
GMB,0.011396603273998274,CP-GMP-HighCH4
GNB,0.007221841015831343,CP-GMP-HighCH4
GNQ,0.004204989129879211,CP-GMP-HighCH4
GRC,0.0037654405269438307,CP-GMP-HighCH4
GRD,0.010957465600955452,CP-GMP-HighCH4
GTM,0.009669180008720746,CP-GMP-HighCH4
GUF,NaN,CP-GMP-HighCH4
GUY,0.011109734573305774,CP-GMP-HighCH4
HKG,0.005754475725902042,CP-GMP-HighCH4
HND,0.006700755123790314,CP-GMP-HighCH4
HRV,-0.0026989405812801737,CP-GMP-HighCH4
HTI,0.0025687193080332626,CP-GMP-HighCH4
HUN,-0.004569888204548289,CP-GMP-HighCH4
IDN,0.0005730796867986498,CP-GMP-HighCH4
IND,0.005719932763460056,CP-GMP-HighCH4
IRL,-0.0003445433668675113,CP-GMP-HighCH4
IRN,0.00915406965952803,CP-GMP-HighCH4
IRQ,0.01490306979568623,CP-GMP-HighCH4
ISL,-0.019638012313057063,CP-GMP-HighCH4
ISR,0.009061902595541849,CP-GMP-HighCH4
ITA,-0.00016319114237484111,CP-GMP-HighCH4
JAM,0.009025889293748701,CP-GMP-HighCH4
JOR,0.010075618464949754,CP-GMP-HighCH4
JPN,-0.0014959931090706702,CP-GMP-HighCH4
KAZ,-0.017707364284105576,CP-GMP-HighCH4
KEN,0.009181668730971593,CP-GMP-HighCH4
KGZ,-0.03257028400193096,CP-GMP-HighCH4
KHM,0.0007647385053850542,CP-GMP-HighCH4
KNA,-0.004828311557651177,CP-GMP-HighCH4
KOR,-0.0008881605340291809,CP-GMP-HighCH4
KWT,0.016146861343775853,CP-GMP-HighCH4
LAO,0.0045846392940598335,CP-GMP-HighCH4
LBN,0.007403664245126063,CP-GMP-HighCH4
LBR,0.0034002009113425213,CP-GMP-HighCH4
LBY,0.011485978472782543,CP-GMP-HighCH4
LIE,NaN,CP-GMP-HighCH4
LKA,0.0008364975660195562,CP-GMP-HighCH4
LSO,-0.0007157695528091645,CP-GMP-HighCH4
LTU,-0.013757338254662077,CP-GMP-HighCH4
LUX,-0.005895068443264151,CP-GMP-HighCH4
LVA,-0.015557896452617959,CP-GMP-HighCH4
MAR,0.009844072090781308,CP-GMP-HighCH4
MDA,-0.005539437879016007,CP-GMP-HighCH4
MDG,0.005219631325731333,CP-GMP-HighCH4
MEX,0.00943448392139623,CP-GMP-HighCH4
MKD,-0.004608372756601975,CP-GMP-HighCH4
MLI,0.01260498432954349,CP-GMP-HighCH4
MMR,0.0037050952485457866,CP-GMP-HighCH4
MNE,-0.007331182375667766,CP-GMP-HighCH4
MNG,-0.037153451390235515,CP-GMP-HighCH4
MOZ,0.008742835417308026,CP-GMP-HighCH4
MRT,0.009673423380984314,CP-GMP-HighCH4
MTQ,NaN,CP-GMP-HighCH4
MUS,-0.0009882246098616987,CP-GMP-HighCH4
MWI,0.008831066408251598,CP-GMP-HighCH4
MYS,0.002766694713160378,CP-GMP-HighCH4
NAM,0.011050320308042094,CP-GMP-HighCH4
NCL,NaN,CP-GMP-HighCH4
NER,0.010424013295077472,CP-GMP-HighCH4
NGA,0.006744444207077427,CP-GMP-HighCH4
NIC,0.0039886642946813655,CP-GMP-HighCH4
NLD,0.022127275654194145,CP-GMP-HighCH4
NOR,-0.02868965728841044,CP-GMP-HighCH4
NPL,0.0004382624218137732,CP-GMP-HighCH4
NRU,0.014845223908968697,CP-GMP-HighCH4
NZL,0.004780909738165695,CP-GMP-HighCH4
OMN,0.01032398394967271,CP-GMP-HighCH4
PAK,0.009515364069430321,CP-GMP-HighCH4
PAN,0.002682239418656085,CP-GMP-HighCH4
PER,0.009544812542122028,CP-GMP-HighCH4
PHL,0.00409284549524358,CP-GMP-HighCH4
PLW,0.007860440184083384,CP-GMP-HighCH4
PNG,0.002472383822718305,CP-GMP-HighCH4
POL,-0.009432586066131066,CP-GMP-HighCH4
PRI,0.0016038578941446335,CP-GMP-HighCH4
PRK,NaN,CP-GMP-HighCH4
PRT,0.0035330716391770434,CP-GMP-HighCH4
PRY,0.01188892002950448,CP-GMP-HighCH4
PSE,0.00817427725374098,CP-GMP-HighCH4
QAT,0.01226061685044555,CP-GMP-HighCH4
REU,NaN,CP-GMP-HighCH4
ROU,-0.007048003974697514,CP-GMP-HighCH4
RUS,-0.06222131970617695,CP-GMP-HighCH4
RWA,0.007241424414809794,CP-GMP-HighCH4
SAU,0.015585140992530722,CP-GMP-HighCH4
SDN,0.009480374514159395,CP-GMP-HighCH4
SEN,0.009765625254251953,CP-GMP-HighCH4
SLB,0.004872920792895474,CP-GMP-HighCH4
SLE,0.013392612146026384,CP-GMP-HighCH4
SLV,0.005506711062659653,CP-GMP-HighCH4
SMR,-0.003364693135093577,CP-GMP-HighCH4
SOM,NaN,CP-GMP-HighCH4
SRB,-0.004021524887520833,CP-GMP-HighCH4
SSD,0.006890139600089329,CP-GMP-HighCH4
STP,0.003669805971691975,CP-GMP-HighCH4
SUR,0.008392953274232173,CP-GMP-HighCH4
SVK,-0.011126327356185017,CP-GMP-HighCH4
SVN,-0.007808795307492122,CP-GMP-HighCH4
SWE,-0.027240800975549928,CP-GMP-HighCH4
SYR,NaN,CP-GMP-HighCH4
TCD,0.008072257409505124,CP-GMP-HighCH4
TGO,0.006584145573977018,CP-GMP-HighCH4
THA,0.004356839214896491,CP-GMP-HighCH4
TJK,-0.023575212373477483,CP-GMP-HighCH4
TKM,0.0048870642103988615,CP-GMP-HighCH4
TLS,4.338314228369278e-5,CP-GMP-HighCH4
TON,0.038063244015014375,CP-GMP-HighCH4
TTO,-0.0010593295987879614,CP-GMP-HighCH4
TUN,0.016805774030700604,CP-GMP-HighCH4
TUR,-0.002252312422865943,CP-GMP-HighCH4
TUV,0.053877591877759645,CP-GMP-HighCH4
TWN,NaN,CP-GMP-HighCH4
TZA,0.007494706641504756,CP-GMP-HighCH4
UGA,0.006865221811058531,CP-GMP-HighCH4
UKR,-0.007854125789749311,CP-GMP-HighCH4
URY,0.0050413579977561795,CP-GMP-HighCH4
USA,-0.00874891521151977,CP-GMP-HighCH4
UZB,-0.0002931572750051181,CP-GMP-HighCH4
VEN,0.008278586830859913,CP-GMP-HighCH4
VNM,0.0071934393121262374,CP-GMP-HighCH4
VUT,0.002829759736959314,CP-GMP-HighCH4
WSM,0.0005491009351783482,CP-GMP-HighCH4
YEM,0.012524869616531875,CP-GMP-HighCH4
ZAF,0.006712004030656082,CP-GMP-HighCH4
ZMB,0.01094864667279527,CP-GMP-HighCH4
ZWE,0.01104085086594786,CP-GMP-HighCH4
globe,0.0017780684721271367,1.5-GMP-HighCH4
AFG,0.0006254229128777045,1.5-GMP-HighCH4
AGO,0.008826973544107553,1.5-GMP-HighCH4
ALB,0.0005062904209047758,1.5-GMP-HighCH4
AND,NaN,1.5-GMP-HighCH4
ARE,0.009909021437096488,1.5-GMP-HighCH4
ARG,0.0013511911835151214,1.5-GMP-HighCH4
ARM,-0.014023837258059668,1.5-GMP-HighCH4
ATG,0.03046027609679891,1.5-GMP-HighCH4
AUS,0.013502560458926727,1.5-GMP-HighCH4
AUT,-0.012975139803532043,1.5-GMP-HighCH4
AZE,-0.000611397133503333,1.5-GMP-HighCH4
BDI,0.00691581848231837,1.5-GMP-HighCH4
BEL,-0.0023968961098268515,1.5-GMP-HighCH4
BEN,0.003171799172313694,1.5-GMP-HighCH4
BFA,0.007669214000225022,1.5-GMP-HighCH4
BGD,0.0056479009836611915,1.5-GMP-HighCH4
BGR,-0.0034094019029444755,1.5-GMP-HighCH4
BHR,0.02165725390366502,1.5-GMP-HighCH4
BHS,0.016471855052133222,1.5-GMP-HighCH4
BIH,-0.006338079350998949,1.5-GMP-HighCH4
BLR,-0.014016456651169573,1.5-GMP-HighCH4
BLZ,0.00863118164154586,1.5-GMP-HighCH4
BMU,0.012514635283058073,1.5-GMP-HighCH4
BOL,0.015205055869125017,1.5-GMP-HighCH4
BRA,0.009329237344261943,1.5-GMP-HighCH4
BRB,-0.0032874501835101766,1.5-GMP-HighCH4
BRN,-0.002724166661714933,1.5-GMP-HighCH4
BTN,-0.002588203590381033,1.5-GMP-HighCH4
BWA,0.01346085045925105,1.5-GMP-HighCH4
CAF,0.006856867175635939,1.5-GMP-HighCH4
CAN,-0.05471565190435257,1.5-GMP-HighCH4
CHE,-0.014619722080350894,1.5-GMP-HighCH4
CHL,-0.002970523770973732,1.5-GMP-HighCH4
CHN,-0.00870478970694255,1.5-GMP-HighCH4
CIV,0.0032217852512206324,1.5-GMP-HighCH4
CMR,0.011760216212583607,1.5-GMP-HighCH4
COD,0.007725475222446043,1.5-GMP-HighCH4
COG,0.005997876148620351,1.5-GMP-HighCH4
COL,0.01054318340570437,1.5-GMP-HighCH4
COM,-0.0025342789655835585,1.5-GMP-HighCH4
CPV,0.012535327760589743,1.5-GMP-HighCH4
CRI,0.00359001704862405,1.5-GMP-HighCH4
CUB,NaN,1.5-GMP-HighCH4
CYP,0.006143243179655533,1.5-GMP-HighCH4
CZE,-0.009487556669060981,1.5-GMP-HighCH4
DEU,-0.005790233299119318,1.5-GMP-HighCH4
DJI,0.00499509848510149,1.5-GMP-HighCH4
DMA,0.034116453680718806,1.5-GMP-HighCH4
DNK,-0.0025803212039958723,1.5-GMP-HighCH4
DOM,-0.001204196986960504,1.5-GMP-HighCH4
DZA,0.017201853455304672,1.5-GMP-HighCH4
ECU,0.006247656699871262,1.5-GMP-HighCH4
EGY,0.01184174776514868,1.5-GMP-HighCH4
ERI,0.01250806944020555,1.5-GMP-HighCH4
ESH,NaN,1.5-GMP-HighCH4
ESP,0.0015901681462038297,1.5-GMP-HighCH4
EST,-0.018625574326354366,1.5-GMP-HighCH4
ETH,0.0092331365545677,1.5-GMP-HighCH4
FIN,-0.0342940566888843,1.5-GMP-HighCH4
FJI,0.005801116076807,1.5-GMP-HighCH4
FRA,-0.002169489886695075,1.5-GMP-HighCH4
FSM,0.1770899523202898,1.5-GMP-HighCH4
GAB,0.0034858606949617066,1.5-GMP-HighCH4
GBR,-0.002141042706655605,1.5-GMP-HighCH4
GEO,-0.010093985965150543,1.5-GMP-HighCH4
GHA,0.003247043022978069,1.5-GMP-HighCH4
GIN,0.005961090788790591,1.5-GMP-HighCH4
GLP,NaN,1.5-GMP-HighCH4
GMB,0.00936863316295633,1.5-GMP-HighCH4
GNB,0.005380640131233738,1.5-GMP-HighCH4
GNQ,0.00285021118682649,1.5-GMP-HighCH4
GRC,0.003523357391326032,1.5-GMP-HighCH4
GRD,0.009500985789773875,1.5-GMP-HighCH4
GTM,0.00853214034124572,1.5-GMP-HighCH4
GUF,NaN,1.5-GMP-HighCH4
GUY,0.009289543652890364,1.5-GMP-HighCH4
HKG,0.004771150898449372,1.5-GMP-HighCH4
HND,0.005557182520217641,1.5-GMP-HighCH4
HRV,-0.0026129191565434917,1.5-GMP-HighCH4
HTI,0.0013613321525660638,1.5-GMP-HighCH4
HUN,-0.0044213378584531116,1.5-GMP-HighCH4
IDN,-0.0005990790819353498,1.5-GMP-HighCH4
IND,0.004486500398900972,1.5-GMP-HighCH4
IRL,-0.00017996099710493318,1.5-GMP-HighCH4
IRN,0.008466135958091092,1.5-GMP-HighCH4
IRQ,0.013383599588158157,1.5-GMP-HighCH4
ISL,-0.018924667423191766,1.5-GMP-HighCH4
ISR,0.008100536561860938,1.5-GMP-HighCH4
ITA,-0.00018228963947908294,1.5-GMP-HighCH4
JAM,0.007768206373222508,1.5-GMP-HighCH4
JOR,0.009112205959411535,1.5-GMP-HighCH4
JPN,-0.0013860995063562642,1.5-GMP-HighCH4
KAZ,-0.017176496629390248,1.5-GMP-HighCH4
KEN,0.0077668820952006,1.5-GMP-HighCH4
KGZ,-0.03167162856812833,1.5-GMP-HighCH4
KHM,-0.0006849055726320108,1.5-GMP-HighCH4
KNA,-0.005965358904745588,1.5-GMP-HighCH4
KOR,-0.0008449598911793865,1.5-GMP-HighCH4
KWT,0.014085335318235082,1.5-GMP-HighCH4
LAO,0.0034999998066784777,1.5-GMP-HighCH4
LBN,0.006992911897938825,1.5-GMP-HighCH4
LBR,0.0019683382845756547,1.5-GMP-HighCH4
LBY,0.010075281904365019,1.5-GMP-HighCH4
LIE,NaN,1.5-GMP-HighCH4
LKA,-0.00033679336464231824,1.5-GMP-HighCH4
LSO,-0.0007271422358567925,1.5-GMP-HighCH4
LTU,-0.013264355423762142,1.5-GMP-HighCH4
LUX,-0.005640990980744998,1.5-GMP-HighCH4
LVA,-0.015006133904814645,1.5-GMP-HighCH4
MAR,0.009144043457004924,1.5-GMP-HighCH4
MDA,-0.005380991553422976,1.5-GMP-HighCH4
MDG,0.004133236150333008,1.5-GMP-HighCH4
MEX,0.008507213155863225,1.5-GMP-HighCH4
MKD,-0.004464009337649899,1.5-GMP-HighCH4
MLI,0.010084951292723021,1.5-GMP-HighCH4
MMR,0.0026266806335901727,1.5-GMP-HighCH4
MNE,-0.007015910355573474,1.5-GMP-HighCH4
MNG,-0.036250305414276096,1.5-GMP-HighCH4
MOZ,0.007215972257905268,1.5-GMP-HighCH4
MRT,0.007237935126460204,1.5-GMP-HighCH4
MTQ,NaN,1.5-GMP-HighCH4
MUS,-0.0018008429066699305,1.5-GMP-HighCH4
MWI,0.007519188300348922,1.5-GMP-HighCH4
MYS,0.0015610253273425911,1.5-GMP-HighCH4
NAM,0.009877050121396946,1.5-GMP-HighCH4
NCL,NaN,1.5-GMP-HighCH4
NER,0.00802333478186723,1.5-GMP-HighCH4
NGA,0.004797118199506789,1.5-GMP-HighCH4
NIC,0.002695734974463404,1.5-GMP-HighCH4
NLD,0.02198522816397963,1.5-GMP-HighCH4
NOR,-0.02773139874431263,1.5-GMP-HighCH4
NPL,0.0003480136606428541,1.5-GMP-HighCH4
NRU,0.013420872775310233,1.5-GMP-HighCH4
NZL,0.004854916463616243,1.5-GMP-HighCH4
OMN,0.008577346605815217,1.5-GMP-HighCH4
PAK,0.008563709345702053,1.5-GMP-HighCH4
PAN,0.0014456876924422435,1.5-GMP-HighCH4
PER,0.008658230835139058,1.5-GMP-HighCH4
PHL,0.0029750028204256207,1.5-GMP-HighCH4
PLW,0.006507856235227205,1.5-GMP-HighCH4
PNG,0.0014381537086411988,1.5-GMP-HighCH4
POL,-0.009077313870276105,1.5-GMP-HighCH4
PRI,0.0005084861879249836,1.5-GMP-HighCH4
PRK,NaN,1.5-GMP-HighCH4
PRT,0.003271695983281475,1.5-GMP-HighCH4
PRY,0.010407507565080687,1.5-GMP-HighCH4
PSE,0.007270452993185295,1.5-GMP-HighCH4
QAT,0.010030418146548925,1.5-GMP-HighCH4
REU,NaN,1.5-GMP-HighCH4
ROU,-0.006789825281169337,1.5-GMP-HighCH4
RUS,-0.06042539370232136,1.5-GMP-HighCH4
RWA,0.006388775342710984,1.5-GMP-HighCH4
SAU,0.013586163043090904,1.5-GMP-HighCH4
SDN,0.007153845506568723,1.5-GMP-HighCH4
SEN,0.007597161574087741,1.5-GMP-HighCH4
SLB,0.003871717662591312,1.5-GMP-HighCH4
SLE,0.01160917854496657,1.5-GMP-HighCH4
SLV,0.00417758808643609,1.5-GMP-HighCH4
SMR,-0.0032564927474842964,1.5-GMP-HighCH4
SOM,NaN,1.5-GMP-HighCH4
SRB,-0.003899831693050304,1.5-GMP-HighCH4
SSD,0.0048412501033903155,1.5-GMP-HighCH4
STP,0.002823993557247162,1.5-GMP-HighCH4
SUR,0.006648671480610879,1.5-GMP-HighCH4
SVK,-0.010718977453795908,1.5-GMP-HighCH4
SVN,-0.00751570348192776,1.5-GMP-HighCH4
SWE,-0.026263373776135746,1.5-GMP-HighCH4
SYR,NaN,1.5-GMP-HighCH4
TCD,0.005787266657793166,1.5-GMP-HighCH4
TGO,0.004724435670245164,1.5-GMP-HighCH4
THA,0.0029589768025963803,1.5-GMP-HighCH4
TJK,-0.02270059753405107,1.5-GMP-HighCH4
TKM,0.0045389910650990295,1.5-GMP-HighCH4
TLS,-0.0008746817900598947,1.5-GMP-HighCH4
TON,0.036900443677220895,1.5-GMP-HighCH4
TTO,-0.0024176250452845327,1.5-GMP-HighCH4
TUN,0.015762497555372068,1.5-GMP-HighCH4
TUR,-0.002189864420246934,1.5-GMP-HighCH4
TUV,0.052266162963664486,1.5-GMP-HighCH4
TWN,NaN,1.5-GMP-HighCH4
TZA,0.006179272866795982,1.5-GMP-HighCH4
UGA,0.005584237271631487,1.5-GMP-HighCH4
UKR,-0.007582242627820146,1.5-GMP-HighCH4
URY,0.004524317273489675,1.5-GMP-HighCH4
USA,-0.008238170212188978,1.5-GMP-HighCH4
UZB,-0.00034941744477112735,1.5-GMP-HighCH4
VEN,0.006639570047865417,1.5-GMP-HighCH4
VNM,0.0059653924542286685,1.5-GMP-HighCH4
VUT,0.002019539473075538,1.5-GMP-HighCH4
WSM,-0.0004739984186195034,1.5-GMP-HighCH4
YEM,0.011090159917458875,1.5-GMP-HighCH4
ZAF,0.005964710039908505,1.5-GMP-HighCH4
ZMB,0.009561616293027653,1.5-GMP-HighCH4
ZWE,0.009729807634835996,1.5-GMP-HighCH4
